,交易日期,账户可用资金,持仓市值,印花税,券商佣金,总资产,净值,手续费,涨跌幅,杠杆,实际杠杆,净值max2here,净值dd2here
800,2017-04-17,3648274.996459701,105784982.0,18282.089,4378.944240000001,109433256.99645971,10.943325699645971,22661.03324,-0.04466093388256587,1.0,0.9666620998351741,12.408821037725076,-0.11810109386086975
801,2017-04-18,3698254.858179701,103064481.0,15001.909,3592.2292800000005,106762735.8581797,10.67627358581797,18594.13828,-0.024403195258699162,1.0,0.9653600591212617,12.408821037725076,-0.1396222450658161
802,2017-04-19,3299161.262899703,102150131.0,13144.085,3200.5102800000004,105449292.2628997,10.54492922628997,16344.59528,-0.012302453517346601,1.0,0.9687132915536841,12.408821037725076,-0.1502070024032529
803,2017-04-20,3131435.348979706,101045767.0,15301.666000000005,3690.2479200000007,104177202.34897971,10.41772023489797,18991.913920000006,-0.012063522538856786,1.0,0.9699412608673266,12.408821037725076,-0.16045849938312406
804,2017-04-21,3268106.747499706,100685003.0,16409.227,3919.3744800000004,103953109.7474997,10.39531097474997,20328.601479999998,-0.0021510714093599947,1.0,0.9685617221510942,12.408821037725076,-0.16226441310207218
805,2017-04-24,3562610.842899706,95869698.0,13480.844000000001,3198.0606000000002,99432308.84289971,9.94323088428997,16678.9046,-0.043488847188707824,1.0,0.9641704906145895,12.408821037725076,-0.19869656802521873
806,2017-04-25,3441769.1260597054,96770019.0,13468.726999999999,3244.98984,100211788.12605971,10.02117881260597,16713.71684,0.007839295820753378,1.0,0.9656550472711833,12.408821037725076,-0.19241491337978345
807,2017-04-26,3259138.749379706,97939086.0,12485.743,3016.63368,101198224.74937971,10.11982247493797,15502.376680000001,0.00984351882913348,1.0,0.9677945066976119,12.408821037725076,-0.18446543437351004
808,2017-04-27,3208030.651219704,100253418.0,14759.807999999997,3546.2901599999996,103461448.65121971,10.346144865121971,18306.098159999998,0.02236426486180898,1.0,0.9689929853772458,12.408821037725076,-0.16622660334387884
809,2017-04-28,3249121.467619704,101852924.0,16187.518,3877.6656000000003,105102045.4676197,10.51020454676197,20065.1836,0.015857083365714564,1.0,0.9690860301227847,12.408821037725076,-0.15300538908498762
810,2017-05-02,3099873.479899704,102773285.0,30460.171,7323.816720000001,105873158.4798997,10.58731584798997,37783.98772,0.007336803093119348,1.0,0.9707208746352058,12.408821037725076,-0.14679115640377105
811,2017-05-03,3091911.9529397064,102756439.0,17400.936,4174.59096,105848350.9529397,10.58483509529397,21575.526960000003,-0.00023431365717407893,1.0,0.9707892288816632,12.408821037725076,-0.14699107488824736
812,2017-05-04,3022380.5606597066,102540061.0,16344.743,3928.6492800000005,105562441.5606597,10.55624415606597,20273.39228,-0.0027011227827924422,1.0,0.9713687887853281,12.408821037725076,-0.149295156729792
813,2017-05-05,3142752.328059707,100212763.0,15455.625000000002,3692.6076,103355515.3280597,10.33555153280597,19148.232600000003,-0.02090635835977539,1.0,0.969592795139337,12.408821037725076,-0.16708029704159555
814,2017-05-08,3079506.07025971,97311074.0,14882.164000000004,3577.0938,100390580.0702597,10.03905800702597,18459.257800000003,-0.028686763820866656,1.0,0.9693247507076413,12.408821037725076,-0.19097406784210968
815,2017-05-09,3013513.2335797125,98672354.0,14580.716000000004,3505.1206800000004,101685867.23357971,10.16858672335797,18085.836680000004,0.012902477128964529,1.0,0.9703644831325728,12.408821037725076,-0.18053562925570332
816,2017-05-10,2721228.6840597126,96704347.0,15555.479,3766.07052,99425575.68405971,9.94255756840597,19321.54952,-0.022228177926908455,1.0,0.972630496073698,12.408821037725076,-0.1987508290933696
817,2017-05-11,2640200.494699713,95638639.0,12463.969,2999.2203600000003,98278839.49469972,9.827883949469971,15463.18936,-0.011533613775633778,1.0,0.9731356158835992,12.408821037725076,-0.20799212756865348
818,2017-05-12,2741752.357259713,94920909.0,15387.59,3678.54744,97662661.35725972,9.766266135725973,19066.13744,-0.0062696928515646455,1.0,0.9719262989646563,12.408821037725076,-0.21295777366481916
819,2017-05-15,3085808.153939713,94996967.0,15565.162,3692.0413200000003,98082775.15393971,9.808277515393971,19257.20332,0.004301682862636325,1.0,0.968538735276438,12.408821037725076,-0.20957216760762187
820,2017-05-16,3200920.944979711,97916603.0,13129.818,3135.3909599999997,101117523.94497971,10.111752394497971,16265.20896,0.030940690516525482,1.0,0.9683445478083363,12.408821037725076,-0.1851157846699213
821,2017-05-17,3113833.5241397107,98673625.0,11774.777,2834.6438399999997,101787458.52413972,10.178745852413972,14609.420839999999,0.00662530640608372,1.0,0.9694084755696966,12.408821037725076,-0.17971692705787845
822,2017-05-18,3038116.4424197073,98254953.0,14670.305999999997,3527.7757200000005,101293069.44241971,10.129306944241971,18198.08172,-0.0048570726579517665,1.0,0.9700066701587443,12.408821037725076,-0.18370110154324626
823,2017-05-19,3071461.1861797078,98021807.0,12820.294000000002,3070.9622400000003,101093268.18617971,10.109326818617971,15891.256240000002,-0.0019725066812550374,1.0,0.9696175498004168,12.408821037725076,-0.18531125657435332
824,2017-05-22,3018933.410979708,96176535.15830116,12823.694,3082.0812,99195468.56928086,9.919546856928086,15905.7752,-0.01877275956103963,1.0,0.9695658132924571,12.408821037725076,-0.20060521247176855
825,2017-05-23,2607557.1254075062,91935582.0,14972.17233976834,3640.453000772201,94543139.1254075,9.45431391254075,18612.62534054054,-0.04690062470569456,1.0,0.9724193934162828,12.408821037725076,-0.23809732739331857
826,2017-05-24,2221800.716047507,92777016.0,12541.121000000001,3054.28836,94998816.71604751,9.49988167160475,15595.409360000001,0.004819784860703447,1.0,0.9766123327336961,12.408821037725076,-0.2344251204265595
827,2017-05-25,2413884.290273924,93722303.81191489,13147.1600493617,3130.3150859234047,96136188.10218881,9.613618810218881,16277.475135285105,0.011972479505096612,1.0,0.9748909922691332,12.408821037725076,-0.22525929087124963
828,2017-05-26,2808849.5594887324,93759261.11914894,10773.44234468085,2536.6331213617023,96568110.67863767,9.656811067863767,13310.075466042552,0.004492819873300524,1.0,0.9709132803805585,12.408821037725076,-0.22177852041662116
829,2017-05-31,2892376.89985299,92791962.17834395,31436.854340425536,7530.145720851064,95684339.07819694,9.568433907819694,38967.0000612766,-0.009151795496774029,1.0,0.9697716791721869,12.408821037725076,-0.22890064424896517
830,2017-06-01,2997045.228550061,87500649.0,9398.035936305734,2241.571672356688,90497694.22855006,9.049769422855006,11639.607608662422,-0.0542057864391805,1.0,0.966882634368771,12.408821037725076,-0.2706986912501954
831,2017-06-02,3048687.7136300607,89237718.0,12040.728,2881.78692,92286405.71363007,9.228640571363007,14922.51492,0.019765271373242577,1.0,0.9669649317247189,12.408821037725076,-0.25628385296989464
832,2017-06-05,2976339.023390061,91317988.0,11607.851999999999,2792.83824,94294327.02339005,9.429432702339005,14400.69024,0.021757498238588635,1.0,0.9684356512491811,12.408821037725076,-0.24010245021087728
833,2017-06-06,2944860.8193100626,92063475.0,11909.838000000002,2860.36608,95008335.81931007,9.500833581931007,14770.204080000001,0.007572128869883121,1.0,0.9690041848021557,12.408821037725076,-0.23434840803596557
834,2017-06-07,2808285.8478300623,95227401.0,14545.765,3505.2064800000003,98035686.84783006,9.803568684783006,18050.97148,0.031864057005245305,1.0,0.9713544532799668,12.408821037725076,-0.20995164206346673
835,2017-06-08,2937113.365265544,96098976.27090779,14458.476419585417,3452.42573035025,99036089.63617334,9.903608963617334,17910.902149935668,0.010204475742553676,1.0,0.9703429994453986,12.408821037725076,-0.20188961275945894
836,2017-06-09,2920535.200977825,97555105.43774395,15357.86028663331,3685.5906343959973,100475640.63872178,10.047564063872178,19043.450921029307,0.014535620376742386,1.0,0.9709329029164477,12.408821037725076,-0.19028858315179553
837,2017-06-12,3165598.078123101,94789101.7570978,16731.562120800572,3983.6815344960687,97954699.8352209,9.795469983522091,20715.24365529664,-0.02509006946833381,1.0,0.9676830403906268,12.408821037725076,-0.21060429884982002
838,2017-06-13,3216371.0220031017,98086271.95583597,16244.004,3890.0521200000003,101302642.97783907,10.130264297783906,20134.05612,0.03417848401608148,1.0,0.9682498804823215,12.408821037725076,-0.18362395049569513
839,2017-06-14,3643126.0554797174,98388999.17738013,16237.71,3843.4300591757055,102032125.23285985,10.203212523285986,20081.140059175705,0.00720101898210479,1.0,0.9642943235067847,12.408821037725076,-0.17774521106667895
840,2017-06-15,3355734.4743394624,101207851.26724511,15658.908268089534,3790.2910701577293,104563585.74158457,10.456358574158457,19449.199338247265,0.024810426156932186,1.0,0.9679072360560327,12.408821037725076,-0.157344719343665
841,2017-06-16,3193660.9539003125,100988798.61334103,15205.662000000002,3666.543037848156,104182459.56724134,10.418245956724133,18872.205037848158,-0.003644922576442111,1.0,0.9693455024275074,12.408821037725076,-0.16041613260028742
842,2017-06-19,3049540.571312927,102557843.82877158,13111.301999999998,3162.054123175705,105607384.40008451,10.560738440008452,16273.356123175703,0.01367720476903811,1.0,0.9711237941490908,12.408821037725076,-0.14893297212508072
843,2017-06-20,3054855.394817395,103440909.42805357,14004.142238611714,3358.272868633406,106495764.82287097,10.649576482287097,17362.41510724512,0.008412105155648053,1.0,0.9713147710625076,12.408821037725076,-0.1417737067920921
844,2017-06-21,3194794.3866185583,104015508.36373374,13988.739000000001,3338.4254212533106,107210302.7503523,10.721030275035229,17327.164421253314,0.006709543132253026,1.0,0.9702006775033749,12.408821037725076,-0.13601540046058003
845,2017-06-22,3184544.4669125383,101412684.24844828,16672.37357281553,4000.1189487378642,104597228.71536082,10.459722871536082,20672.492521553395,-0.02437334815737091,1.0,0.9695542175827755,12.408821037725076,-0.157073597907761
846,2017-06-23,3030334.7853105455,102968276.41673245,14838.528388833502,3577.5420466600203,105998611.202043,10.5998611202043,18416.070435493522,0.013397893078943346,1.0,0.9714115614257015,12.408821037725076,-0.14578016009911077
847,2017-06-26,2899253.344950546,103591177.76479873,16350.117000000002,3937.3233600000003,106490431.10974927,10.649043110974928,20287.44036,0.004639871241037374,1.0,0.9727745177220424,12.408821037725076,-0.14181669003043096
848,2017-06-27,3100096.332830544,103607280.88239937,15418.068,3673.94412,106707377.21522991,10.670737721522991,19092.01212,0.0020372356766689137,1.0,0.9709476850267098,12.408821037725076,-0.1400683683742392
849,2017-06-28,3284597.471590702,102295652.0,16731.018975532756,3990.81779706393,105580249.4715907,10.558024947159069,20721.836772596685,-0.010562791187021636,1.0,0.9688900387332906,12.408821037725076,-0.14915164663421687
850,2017-06-29,3034317.7652707016,103718275.0,13160.188999999998,3186.51732,106752592.7652707,10.67525927652707,16346.706319999998,0.011103812498524768,1.0,0.9715761679724013,12.408821037725076,-0.13970398605376466
851,2017-06-30,2844397.296349473,104905028.86176233,11673.764000000001,2822.7542340824575,107749426.1581118,10.77494261581118,14496.518234082458,0.009337790933405588,1.0,0.9736017406517267,12.408821037725076,-0.13167072173469252
852,2017-07-03,2791439.4036694732,105957684.44058205,15688.607,3769.28568,108749123.84425153,10.874912384425153,19457.89268,0.009277986173891861,1.0,0.9743313848885135,12.408821037725076,-0.12361437469656156
853,2017-07-04,2942122.557952673,105270937.0090744,14995.756999999998,3578.6707701535975,108213059.56702708,10.821305956702707,18574.427770153594,-0.00492936640107744,1.0,0.9728117607086941,12.408821037725076,-0.12793440055231953
854,2017-07-05,3048965.759592672,105874859.34334655,15903.212999999996,3801.58536,108923825.10293922,10.892382510293922,19704.798359999997,0.006568204787444465,1.0,0.9720082749874858,12.408821037725076,-0.12220649510706172
855,2017-07-06,3160377.7691526725,105686209.26213543,16036.084000000003,3832.9064399999997,108846587.0312881,10.88465870312881,19868.99044,-0.0007091017192806248,1.0,0.9709648427631065,12.408821037725076,-0.12282893999055466
856,2017-07-07,3176324.471504434,106262324.6600121,13044.974616642401,3126.939673997089,109438649.13151653,10.943864913151653,16171.91429063949,0.005439418142327623,1.0,0.9709762090750287,12.408821037725076,-0.11805763981281459
857,2017-07-10,3317677.017927882,105439289.0,14323.984195402298,3418.664783448276,108756966.01792789,10.875696601792788,17742.648978850575,-0.006228906506050236,1.0,0.9694945791575228,12.408821037725076,-0.12355117631814583
858,2017-07-11,3374827.796727881,103022496.1010989,11721.630999999998,2804.5902000000006,106397323.89782678,10.639732389782678,14526.221199999998,-0.021696468801015723,1.0,0.968280895861923,12.408821037725076,-0.14256702087684614
859,2017-07-12,3412045.674847881,102868431.40960136,12471.324999999997,2986.79688,106280477.08444925,10.628047708444925,15458.121879999997,-0.0010982119577531702,1.0,0.9678958378015493,12.408821037725076,-0.14350866402749107
860,2017-07-13,3526092.1496172207,102604272.83397971,9683.423795620434,2308.897055474452,106130364.98359694,10.613036498359694,11992.320851094886,-0.0014124146312688435,1.0,0.9667758407298213,12.408821037725076,-0.14471838492197364
861,2017-07-14,3306264.1950814533,102564870.33730447,10347.147344890509,2508.1520813868615,105871134.53238593,10.587113453238594,12855.29942627737,-0.002442566283938352,1.0,0.9687708627126304,12.408821037725076,-0.14680746695823554
862,2017-07-17,3204477.0366540845,95932221.04744525,12790.932908309938,3080.1338289971927,99136698.08409934,9.913669808409933,15871.06673730713,-0.06360975045777506,1.0,0.9676761774541283,12.408821037725076,-0.20107883107745916
863,2017-07-18,3224704.028636712,97750269.0,12934.67,3099.9694042335764,100974973.02863671,10.09749730286367,16034.639404233576,0.01854283005247903,1.0,0.968064323941714,12.408821037725076,-0.18626457161680066
864,2017-07-19,3328222.1868767114,98963488.0,12065.369,2881.4727600000006,102291710.18687671,10.229171018687671,14946.841760000001,0.013040232829441445,1.0,0.9674634221991558,12.408821037725076,-0.1756532721691184
865,2017-07-20,3334182.60035671,100151341.0,11187.876,2682.71052,103485523.60035671,10.348552360035672,13870.58652,0.011670676062596197,1.0,0.9677811689562228,12.408821037725076,-0.16603258854534297
866,2017-07-21,3697844.6049967096,99680422.0,13514.226,3197.7693600000002,103378266.60499671,10.33782666049967,16711.99536,-0.001036444438105355,1.0,0.9642299612245774,12.408821037725076,-0.16689694943050637
867,2017-07-24,3208802.085556709,100826433.0,13633.766,3328.7534400000004,104035235.08555672,10.403523508555672,16962.51944,0.006354996094781296,1.0,0.9691565835082907,12.408821037725076,-0.16160258279758688
868,2017-07-25,3197641.3656367077,100724916.0,18116.997,4346.72292,103922557.3656367,10.392255736563671,22463.71992,-0.0010830726707864446,1.0,0.969230536211823,12.408821037725076,-0.16251062812741668
869,2017-07-26,3206081.9462767076,100234529.0,18160.592,4354.82736,103440610.94627671,10.344061094627671,22515.41936,-0.004637553497306102,1.0,0.9690055780128577,12.408821037725076,-0.16639452989290104
870,2017-07-27,3135160.5028767074,103579104.34210527,16999.567,4085.8764,106714264.84498198,10.671426484498198,21085.4434,0.031647665928863145,1.0,0.9706209801713858,12.408821037725076,-0.14001286245847866
871,2017-07-28,3156497.4185967073,102516927.28289473,20673.968,4956.11628,105673424.70149145,10.567342470149145,25630.084280000003,-0.009753524001711589,1.0,0.9701296950722166,12.408821037725076,-0.14840076764565313
872,2017-07-31,3136720.122657761,102648742.0,20437.608671052632,4904.358320526316,105785462.12265776,10.578546212265776,25341.96699157895,0.0010602232442338266,1.0,0.9703482873760031,12.408821037725076,-0.14749788234473937
873,2017-08-01,3120509.2164177606,102998404.0,20541.143000000004,4928.76324,106118913.21641776,10.611891321641776,25469.906240000004,0.003152144794464906,1.0,0.9705942218796207,12.408821037725076,-0.14481067223230204
874,2017-08-02,3141404.920777761,101662590.0,16510.693000000003,3957.60264,104803994.92077777,10.480399492077776,20468.295640000004,-0.012390989087481263,1.0,0.9700259048030336,12.408821037725076,-0.15540731386040196
875,2017-08-03,3169110.4648577613,103771096.0,13231.249,3170.2069199999996,106940206.46485776,10.694020646485775,16401.45592,0.02038292095348826,1.0,0.9703655849411589,12.408821037725076,-0.13819204790092432
876,2017-08-04,3091095.335297763,104287122.0,14616.890000000003,3515.23956,107378217.33529776,10.737821733529776,18132.12956,0.0040958483709674365,1.0,0.9712130131044591,12.408821037725076,-0.13466221320423255
877,2017-08-07,2795433.654737765,105283476.0,11290.23,2743.45056,108078909.65473777,10.807890965473778,14033.68056,0.006525460534067662,1.0,0.9741352529955392,12.408821037725076,-0.12901548562785936
878,2017-08-08,3415100.0308177676,106591848.0,12379.691000000003,2894.93292,110006948.03081776,11.000694803081776,15274.623920000002,0.01783917308417693,1.0,0.9689555969695565,12.408821037725076,-0.11347784212233691
879,2017-08-09,4077431.7542577647,106065543.0,13704.665999999997,3207.61056,110142974.75425777,11.014297475425776,16912.27656,0.0012365284727460235,1.0,0.962980555379451,12.408821037725076,-0.11238163223240094
880,2017-08-10,3838847.021497765,104556512.0,15960.065,3856.6677600000003,108395359.02149777,10.839535902149777,19816.73276,-0.015866792563566934,1.0,0.9645847658409764,12.408821037725076,-0.12646528874938134
881,2017-08-11,3610191.206017766,104056525.0,12501.0,3025.81548,107666716.20601776,10.766671620601777,15526.815480000001,-0.006722084986456767,1.0,0.966468827756298,12.408821037725076,-0.132337263317028
882,2017-08-14,3249875.111817766,106853419.0,14430.651999999998,3504.4421999999995,110103294.11181776,11.010329411181777,17935.0942,0.02263074413022559,1.0,0.9704833979942754,12.408821037725076,-0.11270140993182431
883,2017-08-15,3140786.0319777657,107192973.0,18085.227,4350.85284,110333759.03197777,11.033375903197777,22436.07984,0.0020931700728767932,1.0,0.9715337711727243,12.408821037725076,-0.11084414307738788
884,2017-08-16,2998184.9408577667,109179452.0,16006.744,3856.3471200000004,112177636.94085777,11.217763694085777,19863.09112,0.01671181989136783,1.0,0.9732728819877132,12.408821037725076,-0.09598473054114232
885,2017-08-17,2814450.080697765,110947597.0,19419.115999999998,4679.74416,113762047.08069776,11.376204708069777,24098.860159999997,0.014124117632067223,1.0,0.9752602018606318,12.408821037725076,-0.08321631253412054
886,2017-08-18,3104710.331697768,110653016.0,20084.326,4782.423,113757726.33169776,11.375772633169776,24866.749,-3.798058413051475e-05,1.0,0.9727076970346176,12.408821037725076,-0.08325113251409177
887,2017-08-21,3056017.8918177667,111768544.0,20979.612,5037.82788,114824561.89181776,11.482456189181777,26017.43988,0.009378137156234256,1.0,0.9733853293975814,12.408821037725076,-0.07465373589698665
888,2017-08-22,3090747.3898977633,110682034.0,19077.021999999997,4571.47992,113772781.38989776,11.377278138989777,23648.501919999995,-0.009159891268829212,1.0,0.9728340350641002,12.408821037725076,-0.08312980706218753
889,2017-08-23,3302236.7099777637,110649663.0,20096.811,4794.86892,113951899.70997776,11.395189970997777,24891.679920000002,0.001574351245454464,1.0,0.9710207840467567,12.408821037725076,-0.08168633133201586
890,2017-08-24,3195758.8821377642,110289683.0,18711.158,4500.6698400000005,113485441.88213776,11.348544188213776,23211.827839999998,-0.00409346249625675,1.0,0.9718399221156775,12.408821037725076,-0.08544541389450822
891,2017-08-25,2982665.714097761,111580809.0,18538.191999999995,4471.97604,114563474.71409777,11.456347471409776,23010.168039999997,0.009499305056939411,1.0,0.973964950683093,12.408821037725076,-0.07675778088986918
892,2017-08-28,3137359.386457761,112978862.0,15798.580000000002,3770.7476400000005,116116221.38645776,11.611622138645776,19569.327640000003,0.013553592680695115,1.0,0.9729808690896339,12.408821037725076,-0.06424453190642931
893,2017-08-29,3138696.7323377607,112728205.0,20328.095999999998,4875.55812,115866901.73233776,11.586690173233777,25203.65412,-0.002147156109138404,1.0,0.9729111878766862,12.408821037725076,-0.06625374497640601
894,2017-08-30,3081889.4581777602,112715890.0,20169.725,4844.54916,115797779.45817776,11.579777945817776,25014.274159999997,-0.0005965661731396343,1.0,0.9733855910484809,12.408821037725076,-0.06681078640644889
895,2017-08-31,2938412.3573777582,113527545.0,20098.286999999997,4837.8138,116465957.35737775,11.646595735737776,24936.100799999997,0.005770213404146629,1.0,0.9747702038943347,12.408821037725076,-0.06142608549756634
896,2017-09-01,3167258.824217757,113852046.0,18350.582000000002,4373.9511600000005,117019304.82421775,11.701930482421774,22724.533160000003,0.004751152005233905,1.0,0.9729338776283495,12.408821037725076,-0.05696677816161788
897,2017-09-04,3214094.090897758,114370745.0,17108.789,4097.94432,117584839.09089775,11.758483909089776,21206.73332,0.004832828801448974,1.0,0.9726657440215304,12.408821037725076,-0.052409260046394124
898,2017-09-05,3312751.266177758,114588972.0,16134.728,3858.0967200000005,117901723.26617776,11.790172326617776,19992.82472,0.0026949407570735495,1.0,0.9719024355674699,12.408821037725076,-0.049855559140267625
899,2017-09-06,3254189.2481777593,114706919.0,12683.773000000001,3049.245,117961108.24817777,11.796110824817777,15733.018,0.0005036820527715147,1.0,0.9724130325960375,12.408821037725076,-0.049376988437865976
900,2017-09-07,3320415.7482577586,115333738.0,15071.523000000001,3606.97692,118654153.74825776,11.865415374825776,18678.499920000002,0.0058752033646707336,1.0,0.9720160176161847,12.408821037725076,-0.04379188492180264
901,2017-09-08,3258661.2333777575,115342671.0,14912.358,3584.1568800000005,118601332.23337775,11.860133223337776,18496.514880000002,-0.0004451720669810255,1.0,0.9725242442726906,12.408821037725076,-0.04421756206485605
902,2017-09-11,3342750.8311777557,116152947.0,17383.934,4159.4682,119495697.83117776,11.949569783117775,21543.4022,0.007540940569201293,1.0,0.9720261826003112,12.408821037725076,-0.03701006350330083
903,2017-09-12,3418573.0576977534,115084959.0,14101.588,3373.18548,118503532.05769776,11.850353205769776,17474.77348,-0.008302941373518835,1.0,0.9711521420641428,12.408821037725076,-0.045005712489321614
904,2017-09-13,3555710.689857751,115017353.0,16322.783,3898.5848400000004,118573063.68985775,11.857306368985775,20221.36784,0.0005867473395317901,1.0,0.9700124920516674,12.408821037725076,-0.04444537213185651
905,2017-09-14,3656854.3889377513,114614966.0,12889.802,3079.49892,118271820.38893776,11.827182038893776,15969.30092,-0.002540571117466639,1.0,0.9690809325762285,12.408821037725076,-0.046873026620580016
906,2017-09-15,3568059.442937752,114145656.0,14936.705000000002,3593.241,117713715.44293775,11.771371544293775,18529.946000000004,-0.004718832805351902,1.0,0.9696886685675351,12.408821037725076,-0.05137067345022861
907,2017-09-18,3645244.2706177533,114938746.0,19526.886000000002,4674.28632,118583990.27061775,11.858399027061775,24201.17232,0.007393147216578022,1.0,0.9692602326646369,12.408821037725076,-0.044357317185082845
908,2017-09-19,3434676.7979377545,114270717.0,13727.621000000003,3317.85168,117705393.79793775,11.770539379793775,17045.472680000003,-0.0074090648381369695,1.0,0.9708197161819621,12.408821037725076,-0.051437735784149785
909,2017-09-20,3345593.6352577554,115353840.0,14847.325,3571.83768,118699433.63525775,11.869943363525776,18419.16268,0.008445151111991178,1.0,0.9718145779402945,12.408821037725076,-0.043426984123714374
910,2017-09-21,3422101.806057755,115364963.0,15163.117000000002,3627.7122,118787064.80605775,11.878706480605775,18790.8292,0.000738261069292534,1.0,0.971191292489254,12.408821037725076,-0.042720783506157156
911,2017-09-22,3394642.1318977512,115909111.0,18427.517,4423.15716,119303753.13189775,11.930375313189774,22850.67416,0.004349701936684713,1.0,0.9715462251372364,12.408821037725076,-0.038556904244225865
912,2017-09-25,3265363.970337751,113954862.0,20973.202,5045.959559999999,117220225.97033775,11.722022597033774,26019.16156,-0.017464053785940292,1.0,0.9721433400822479,12.408821037725076,-0.05534759818062562
913,2017-09-26,3202518.93869775,113520072.0,19392.238999999998,4658.79264,116722590.93869776,11.672259093869776,24051.031639999997,-0.004245300053984713,1.0,0.9725629896240077,12.408821037725076,-0.059357931073066306
914,2017-09-27,3184451.7537777484,114464299.0,19405.568,4656.61692,117648750.75377774,11.764875075377775,24062.18492,0.007934709190668965,1.0,0.9729325493609163,12.408821037725076,-0.051894209803621805
915,2017-09-28,3285695.1821777504,112682244.0,15149.172000000004,3621.3996,115967939.18217775,11.596793918217775,18770.571600000003,-0.01428669289585316,1.0,0.971667210736442,12.408821037725076,-0.06543950606093762
916,2017-09-29,3218759.694817752,114425301.0,12546.228000000003,3017.25936,117644060.69481775,11.764406069481776,15563.487360000003,0.014453318084810762,1.0,0.9726398453452947,12.408821037725076,-0.05193200597253855
917,2017-10-09,3319026.2345777536,116059313.0,51900.978,12436.48224,119378339.23457776,11.937833923457775,64337.46024,0.014741743267931762,1.0,0.9721974165844618,12.408821037725076,-0.03795583100404254
918,2017-10-10,3319026.2345777536,119054155.0,0.0,0.0,122373181.23457776,12.237318123457776,0.0,0.025086979926192132,1.0,0.9728778299207936,12.408821037725076,-0.013821048248330747
919,2017-10-11,3252660.088257753,118744772.0,12062.079,2901.06732,121997432.08825776,12.199743208825776,14963.14632,-0.0030705187405377643,1.0,0.9733382905477498,12.408821037725076,-0.01684912920120818
920,2017-10-12,3174519.6021777536,117842401.0,13076.657999999998,3145.82808,121016920.60217775,12.101692060217776,16222.486079999999,-0.008037148563673546,1.0,0.9737679690874516,12.408821037725076,-0.02475085881032313
921,2017-10-13,3544439.7053777524,118614019.0,18204.831,4322.0658,122158458.70537776,12.215845870537775,22526.8968,0.009432880108994013,1.0,0.9709849015537577,12.408821037725076,-0.01555145058508145
922,2017-10-16,3553014.8380577522,114578751.0,18947.351,4543.51632,118131765.83805776,11.813176583805776,23490.867319999998,-0.03296286569095952,1.0,0.9699232902102857,12.408821037725076,-0.04800169589910541
923,2017-10-17,3506503.111737753,114326503.0,14961.59,3594.1363199999996,117833006.11173776,11.783300611173775,18555.72632,-0.002529038012769269,1.0,0.9702417579976477,12.408821037725076,-0.05040933579826845
924,2017-10-18,3739842.1367377536,112481299.0,19691.050000000003,4694.925,116221141.13673775,11.622114113673774,24385.975000000002,-0.013679231551400162,1.0,0.9678213266522852,12.408821037725076,-0.06339900637293172
925,2017-10-19,3489619.451697751,110737186.0,16688.019999999997,4032.6650400000003,114226805.45169775,11.422680545169776,20720.685039999997,-0.017159835685089275,1.0,0.969450082772617,12.408821037725076,-0.07947092552606361
926,2017-10-20,3637608.1084577492,112440696.0,16827.905999999995,4018.43724,116078304.10845774,11.607830410845775,20846.343239999995,0.016208968196549378,1.0,0.9686624633569858,12.408821037725076,-0.06455009903391662
927,2017-10-23,3587825.062377749,113415112.0,19123.321,4592.72508,117002937.06237775,11.700293706237774,23716.04608,0.007965596680806541,1.0,0.9693355982981438,12.408821037725076,-0.0570986824077202
928,2017-10-24,3462218.807297749,112466801.0,18160.392,4370.86308,115929019.80729775,11.592901980729776,22531.25508,-0.00917854954792674,1.0,0.9701350118110823,12.408821037725076,-0.06575314887004635
929,2017-10-25,3498223.946657749,113577691.0,18164.422,4352.438639999999,117075914.94665775,11.707591494665774,22516.86064,0.009893080621801165,1.0,0.9701200375136798,12.408821037725076,-0.05651056945115385
930,2017-10-26,3394864.2949377494,114317236.0,15840.812000000002,3811.8397200000004,117712100.29493774,11.771210029493774,19652.65172,0.00543395581038042,1.0,0.9711595979815871,12.408821037725076,-0.05138368957799033
931,2017-10-27,3436015.318497749,113489924.0,19508.722999999998,4674.25344,116925939.31849775,11.692593931849775,24182.97644,-0.006678675976982906,1.0,0.9706137462865422,12.408821037725076,-0.057719190541779986
932,2017-10-30,3562909.482697745,109226102.0,19437.058999999997,4646.7768,112789011.48269774,11.278901148269775,24083.835799999997,-0.03538075349158676,1.0,0.9684108457387774,12.408821037725076,-0.09105779558107407
933,2017-10-31,3810162.666417743,110096783.0,18850.231999999996,4491.584279999999,113906945.66641775,11.390694566641775,23341.816279999995,0.009911729600462937,1.0,0.9665502165462675,12.408821037725076,-0.08204860622842503
934,2017-11-01,3844189.710737744,110079935.0,14526.774000000001,3480.1816799999997,113924124.71073775,11.392412471073776,18006.95568,0.00015081647760362138,1.0,0.9662565789248024,12.408821037725076,-0.08191016403260498
935,2017-11-02,3745828.719337742,109328912.0,18871.771999999997,4538.2194,113074740.71933775,11.307474071933775,23409.9914,-0.0074556990765271,1.0,0.9668729842269969,12.408821037725076,-0.08875516557479601
936,2017-11-03,3565977.4963377393,109613270.0,17386.476,4191.747,113179247.49633774,11.317924749633773,21578.222999999998,0.0009242274298852937,1.0,0.9684926558956568,12.408821037725076,-0.08791296810347893
